energy	full_index	sector	variable	basis_element	component_index	conventional_bv_ghost_number	antifield_number	local_tangent_degree	compact_degree	tensor_type	primary_weight	polynomial_level	classification	coordinate_brst_rule	tangent_differential	q_gf_image_nnz	canonical_shift_nnz	elimination	equality_certificate
5	664	minimal	trace-free metric fluctuation	h_0_(13)[P0^3*P2^2]	664	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	0	retained by p_gf	exact
5	665	minimal	trace-free metric fluctuation	h_0_(13)[P0^3*P1*P3]	665	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	7	2	retained by p_gf	exact
5	666	minimal	trace-free metric fluctuation	h_0_(13)[P0^3*P1*P2]	666	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	667	minimal	trace-free metric fluctuation	h_0_(13)[P0^3*P1^2]	667	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	668	minimal	trace-free metric fluctuation	h_0_(13)[P0^4*P3]	668	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	669	minimal	trace-free metric fluctuation	h_0_(13)[P0^4*P2]	669	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	0	retained by p_gf	exact
5	670	minimal	trace-free metric fluctuation	h_0_(13)[P0^4*P1]	670	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	671	minimal	trace-free metric fluctuation	h_0_(13)[P0^5]	671	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	0	retained by p_gf	exact
5	672	minimal	trace-free metric fluctuation	h_0_(23)[P3^5]	672	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
5	673	minimal	trace-free metric fluctuation	h_0_(23)[P2*P3^4]	673	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	5	2	retained by p_gf	exact
5	674	minimal	trace-free metric fluctuation	h_0_(23)[P2^2*P3^3]	674	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	6	2	retained by p_gf	exact
5	675	minimal	trace-free metric fluctuation	h_0_(23)[P2^3*P3^2]	675	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	5	2	retained by p_gf	exact
5	676	minimal	trace-free metric fluctuation	h_0_(23)[P2^4*P3]	676	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	4	2	retained by p_gf	exact
5	677	minimal	trace-free metric fluctuation	h_0_(23)[P2^5]	677	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
5	678	minimal	trace-free metric fluctuation	h_0_(23)[P1*P3^4]	678	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	2	1	retained by p_gf	exact
5	679	minimal	trace-free metric fluctuation	h_0_(23)[P1*P2*P3^3]	679	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	7	2	retained by p_gf	exact
5	680	minimal	trace-free metric fluctuation	h_0_(23)[P1*P2^2*P3^2]	680	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	5	2	retained by p_gf	exact
5	681	minimal	trace-free metric fluctuation	h_0_(23)[P1*P2^3*P3]	681	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	6	2	retained by p_gf	exact
5	682	minimal	trace-free metric fluctuation	h_0_(23)[P1*P2^4]	682	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	2	1	retained by p_gf	exact
5	683	minimal	trace-free metric fluctuation	h_0_(23)[P1^2*P3^3]	683	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	684	minimal	trace-free metric fluctuation	h_0_(23)[P1^2*P2*P3^2]	684	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	7	2	retained by p_gf	exact
5	685	minimal	trace-free metric fluctuation	h_0_(23)[P1^2*P2^2*P3]	685	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	7	2	retained by p_gf	exact
5	686	minimal	trace-free metric fluctuation	h_0_(23)[P1^2*P2^3]	686	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	687	minimal	trace-free metric fluctuation	h_0_(23)[P1^3*P3^2]	687	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	688	minimal	trace-free metric fluctuation	h_0_(23)[P1^3*P2*P3]	688	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	7	2	retained by p_gf	exact
5	689	minimal	trace-free metric fluctuation	h_0_(23)[P1^3*P2^2]	689	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	690	minimal	trace-free metric fluctuation	h_0_(23)[P1^4*P3]	690	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	691	minimal	trace-free metric fluctuation	h_0_(23)[P1^4*P2]	691	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	692	minimal	trace-free metric fluctuation	h_0_(23)[P1^5]	692	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	0	retained by p_gf	exact
5	693	minimal	trace-free metric fluctuation	h_0_(23)[P0*P3^4]	693	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	2	1	retained by p_gf	exact
5	694	minimal	trace-free metric fluctuation	h_0_(23)[P0*P2*P3^3]	694	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	7	2	retained by p_gf	exact
5	695	minimal	trace-free metric fluctuation	h_0_(23)[P0*P2^2*P3^2]	695	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	5	2	retained by p_gf	exact
5	696	minimal	trace-free metric fluctuation	h_0_(23)[P0*P2^3*P3]	696	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	6	2	retained by p_gf	exact
5	697	minimal	trace-free metric fluctuation	h_0_(23)[P0*P2^4]	697	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	2	1	retained by p_gf	exact
5	698	minimal	trace-free metric fluctuation	h_0_(23)[P0*P1*P3^3]	698	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	699	minimal	trace-free metric fluctuation	h_0_(23)[P0*P1*P2*P3^2]	699	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	5	2	retained by p_gf	exact
5	700	minimal	trace-free metric fluctuation	h_0_(23)[P0*P1*P2^2*P3]	700	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	5	2	retained by p_gf	exact
5	701	minimal	trace-free metric fluctuation	h_0_(23)[P0*P1*P2^3]	701	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	702	minimal	trace-free metric fluctuation	h_0_(23)[P0*P1^2*P3^2]	702	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	703	minimal	trace-free metric fluctuation	h_0_(23)[P0*P1^2*P2*P3]	703	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	8	2	retained by p_gf	exact
5	704	minimal	trace-free metric fluctuation	h_0_(23)[P0*P1^2*P2^2]	704	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	705	minimal	trace-free metric fluctuation	h_0_(23)[P0*P1^3*P3]	705	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	706	minimal	trace-free metric fluctuation	h_0_(23)[P0*P1^3*P2]	706	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	707	minimal	trace-free metric fluctuation	h_0_(23)[P0*P1^4]	707	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	0	retained by p_gf	exact
5	708	minimal	trace-free metric fluctuation	h_0_(23)[P0^2*P3^3]	708	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	709	minimal	trace-free metric fluctuation	h_0_(23)[P0^2*P2*P3^2]	709	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	7	2	retained by p_gf	exact
5	710	minimal	trace-free metric fluctuation	h_0_(23)[P0^2*P2^2*P3]	710	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	7	2	retained by p_gf	exact
5	711	minimal	trace-free metric fluctuation	h_0_(23)[P0^2*P2^3]	711	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	712	minimal	trace-free metric fluctuation	h_0_(23)[P0^2*P1*P3^2]	712	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	713	minimal	trace-free metric fluctuation	h_0_(23)[P0^2*P1*P2*P3]	713	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	8	2	retained by p_gf	exact
5	714	minimal	trace-free metric fluctuation	h_0_(23)[P0^2*P1*P2^2]	714	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	715	minimal	trace-free metric fluctuation	h_0_(23)[P0^2*P1^2*P3]	715	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	4	1	retained by p_gf	exact
5	716	minimal	trace-free metric fluctuation	h_0_(23)[P0^2*P1^2*P2]	716	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	4	1	retained by p_gf	exact
5	717	minimal	trace-free metric fluctuation	h_0_(23)[P0^2*P1^3]	717	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	0	retained by p_gf	exact
5	718	minimal	trace-free metric fluctuation	h_0_(23)[P0^3*P3^2]	718	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	719	minimal	trace-free metric fluctuation	h_0_(23)[P0^3*P2*P3]	719	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	7	2	retained by p_gf	exact
5	720	minimal	trace-free metric fluctuation	h_0_(23)[P0^3*P2^2]	720	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	721	minimal	trace-free metric fluctuation	h_0_(23)[P0^3*P1*P3]	721	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	722	minimal	trace-free metric fluctuation	h_0_(23)[P0^3*P1*P2]	722	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	723	minimal	trace-free metric fluctuation	h_0_(23)[P0^3*P1^2]	723	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	0	retained by p_gf	exact
5	724	minimal	trace-free metric fluctuation	h_0_(23)[P0^4*P3]	724	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	725	minimal	trace-free metric fluctuation	h_0_(23)[P0^4*P2]	725	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	726	minimal	trace-free metric fluctuation	h_0_(23)[P0^4*P1]	726	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	0	retained by p_gf	exact
5	727	minimal	trace-free metric fluctuation	h_0_(23)[P0^5]	727	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	0	retained by p_gf	exact
5	728	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P3^5]	728	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	4	1	retained by p_gf	exact
5	729	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P2*P3^4]	729	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	5	1	retained by p_gf	exact
5	730	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P2^2*P3^3]	730	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	5	1	retained by p_gf	exact
5	731	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P2^3*P3^2]	731	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	5	1	retained by p_gf	exact
5	732	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P2^4*P3]	732	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	733	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P2^5]	733	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	0	retained by p_gf	exact
5	734	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P1*P3^4]	734	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	5	1	retained by p_gf	exact
5	735	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P1*P2*P3^3]	735	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	4	1	retained by p_gf	exact
5	736	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P1*P2^2*P3^2]	736	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	6	1	retained by p_gf	exact
5	737	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P1*P2^3*P3]	737	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	738	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P1*P2^4]	738	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	0	retained by p_gf	exact
5	739	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P1^2*P3^3]	739	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	5	1	retained by p_gf	exact
5	740	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P1^2*P2*P3^2]	740	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	6	1	retained by p_gf	exact
5	741	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P1^2*P2^2*P3]	741	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	4	1	retained by p_gf	exact
5	742	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P1^2*P2^3]	742	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	0	retained by p_gf	exact
5	743	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P1^3*P3^2]	743	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	5	1	retained by p_gf	exact
5	744	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P1^3*P2*P3]	744	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	745	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P1^3*P2^2]	745	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	0	retained by p_gf	exact
5	746	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P1^4*P3]	746	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	747	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P1^4*P2]	747	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	0	retained by p_gf	exact
5	748	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P1^5]	748	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	0	retained by p_gf	exact
5	749	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0*P3^4]	749	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	6	2	retained by p_gf	exact
5	750	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0*P2*P3^3]	750	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	5	2	retained by p_gf	exact
5	751	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0*P2^2*P3^2]	751	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	6	2	retained by p_gf	exact
5	752	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0*P2^3*P3]	752	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	4	2	retained by p_gf	exact
5	753	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0*P2^4]	753	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	754	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0*P1*P3^3]	754	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	5	2	retained by p_gf	exact
5	755	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0*P1*P2*P3^2]	755	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	5	2	retained by p_gf	exact
5	756	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0*P1*P2^2*P3]	756	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	4	2	retained by p_gf	exact
5	757	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0*P1*P2^3]	757	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	758	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0*P1^2*P3^2]	758	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	6	2	retained by p_gf	exact
5	759	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0*P1^2*P2*P3]	759	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	4	2	retained by p_gf	exact
5	760	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0*P1^2*P2^2]	760	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	4	1	retained by p_gf	exact
5	761	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0*P1^3*P3]	761	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	4	2	retained by p_gf	exact
5	762	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0*P1^3*P2]	762	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	763	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0*P1^4]	763	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	3	1	retained by p_gf	exact
5	764	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0^2*P3^3]	764	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	4	2	retained by p_gf	exact
5	765	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0^2*P2*P3^2]	765	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	5	2	retained by p_gf	exact
5	766	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0^2*P2^2*P3]	766	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	6	2	retained by p_gf	exact
5	767	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0^2*P2^3]	767	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	5	1	retained by p_gf	exact
5	768	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0^2*P1*P3^2]	768	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	5	2	retained by p_gf	exact
5	769	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0^2*P1*P2*P3]	769	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	5	2	retained by p_gf	exact
5	770	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0^2*P1*P2^2]	770	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	6	1	retained by p_gf	exact
5	771	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0^2*P1^2*P3]	771	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	6	2	retained by p_gf	exact
5	772	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0^2*P1^2*P2]	772	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	6	1	retained by p_gf	exact
5	773	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0^2*P1^3]	773	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	5	1	retained by p_gf	exact
5	774	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0^3*P3^2]	774	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	4	2	retained by p_gf	exact
5	775	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0^3*P2*P3]	775	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	5	2	retained by p_gf	exact
5	776	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0^3*P2^2]	776	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	5	1	retained by p_gf	exact
5	777	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0^3*P1*P3]	777	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	5	2	retained by p_gf	exact
5	778	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0^3*P1*P2]	778	0	0	0	5	(1,1) tensor Sym^5(1/2,1/2)	0	5	proven minimal raw chain	minimal master-action rule	B_lin h_0	4	1	retained by p_gf	exact
