energy	raw_row	raw_index	raw_basis_element	bv_variable	field_redefinition	conventional_bv_ghost_number	antifield_number	local_tangent_degree	compact_degree	primary_weight	polynomial_level	so4_content	differential_image	differential_target	image_nnz	equality_certificate
5	M_n	447	h_0_(01)[P0^5]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
5	M_n	448	h_0_(02)[P3^5]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
5	M_n	449	h_0_(02)[P2*P3^4]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	450	h_0_(02)[P2^2*P3^3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	451	h_0_(02)[P2^3*P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	452	h_0_(02)[P2^4*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
5	M_n	453	h_0_(02)[P2^5]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
5	M_n	454	h_0_(02)[P1*P3^4]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
5	M_n	455	h_0_(02)[P1*P2*P3^3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	456	h_0_(02)[P1*P2^2*P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	457	h_0_(02)[P1*P2^3*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	458	h_0_(02)[P1*P2^4]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
5	M_n	459	h_0_(02)[P1^2*P3^3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
5	M_n	460	h_0_(02)[P1^2*P2*P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	3	exact
5	M_n	461	h_0_(02)[P1^2*P2^2*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	462	h_0_(02)[P1^2*P2^3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	463	h_0_(02)[P1^3*P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
5	M_n	464	h_0_(02)[P1^3*P2*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	465	h_0_(02)[P1^3*P2^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	466	h_0_(02)[P1^4*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
5	M_n	467	h_0_(02)[P1^4*P2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	468	h_0_(02)[P1^5]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
5	M_n	469	h_0_(02)[P0*P3^4]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	470	h_0_(02)[P0*P2*P3^3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	5	exact
5	M_n	471	h_0_(02)[P0*P2^2*P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	5	exact
5	M_n	472	h_0_(02)[P0*P2^3*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	4	exact
5	M_n	473	h_0_(02)[P0*P2^4]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	474	h_0_(02)[P0*P1*P3^3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	475	h_0_(02)[P0*P1*P2*P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	6	exact
5	M_n	476	h_0_(02)[P0*P1*P2^2*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	3	exact
5	M_n	477	h_0_(02)[P0*P1*P2^3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	4	exact
5	M_n	478	h_0_(02)[P0*P1^2*P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	3	exact
5	M_n	479	h_0_(02)[P0*P1^2*P2*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	6	exact
5	M_n	480	h_0_(02)[P0*P1^2*P2^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	5	exact
5	M_n	481	h_0_(02)[P0*P1^3*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	482	h_0_(02)[P0*P1^3*P2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	5	exact
5	M_n	483	h_0_(02)[P0*P1^4]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	484	h_0_(02)[P0^2*P3^3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	485	h_0_(02)[P0^2*P2*P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	5	exact
5	M_n	486	h_0_(02)[P0^2*P2^2*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	3	exact
5	M_n	487	h_0_(02)[P0^2*P2^3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	3	exact
5	M_n	488	h_0_(02)[P0^2*P1*P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	489	h_0_(02)[P0^2*P1*P2*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	3	exact
5	M_n	490	h_0_(02)[P0^2*P1*P2^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	3	exact
5	M_n	491	h_0_(02)[P0^2*P1^2*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	492	h_0_(02)[P0^2*P1^2*P2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	5	exact
5	M_n	493	h_0_(02)[P0^2*P1^3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	494	h_0_(02)[P0^3*P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	495	h_0_(02)[P0^3*P2*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	4	exact
5	M_n	496	h_0_(02)[P0^3*P2^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	3	exact
5	M_n	497	h_0_(02)[P0^3*P1*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	498	h_0_(02)[P0^3*P1*P2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	4	exact
5	M_n	499	h_0_(02)[P0^3*P1^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	500	h_0_(02)[P0^4*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
5	M_n	501	h_0_(02)[P0^4*P2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	502	h_0_(02)[P0^4*P1]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
5	M_n	503	h_0_(02)[P0^5]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
5	M_n	504	h_0_(03)[P3^5]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
5	M_n	505	h_0_(03)[P2*P3^4]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
5	M_n	506	h_0_(03)[P2^2*P3^3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	507	h_0_(03)[P2^3*P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	508	h_0_(03)[P2^4*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	509	h_0_(03)[P2^5]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
5	M_n	510	h_0_(03)[P1*P3^4]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
5	M_n	511	h_0_(03)[P1*P2*P3^3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	512	h_0_(03)[P1*P2^2*P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	513	h_0_(03)[P1*P2^3*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	514	h_0_(03)[P1*P2^4]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
5	M_n	515	h_0_(03)[P1^2*P3^3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	516	h_0_(03)[P1^2*P2*P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	517	h_0_(03)[P1^2*P2^2*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	3	exact
5	M_n	518	h_0_(03)[P1^2*P2^3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
5	M_n	519	h_0_(03)[P1^3*P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	520	h_0_(03)[P1^3*P2*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	521	h_0_(03)[P1^3*P2^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
5	M_n	522	h_0_(03)[P1^4*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	523	h_0_(03)[P1^4*P2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
5	M_n	524	h_0_(03)[P1^5]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
5	M_n	525	h_0_(03)[P0*P3^4]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	3	exact
5	M_n	526	h_0_(03)[P0*P2*P3^3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	5	exact
5	M_n	527	h_0_(03)[P0*P2^2*P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	5	exact
5	M_n	528	h_0_(03)[P0*P2^3*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	5	exact
5	M_n	529	h_0_(03)[P0*P2^4]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	530	h_0_(03)[P0*P1*P3^3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	5	exact
5	M_n	531	h_0_(03)[P0*P1*P2*P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	3	exact
5	M_n	532	h_0_(03)[P0*P1*P2^2*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	6	exact
5	M_n	533	h_0_(03)[P0*P1*P2^3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	534	h_0_(03)[P0*P1^2*P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	5	exact
5	M_n	535	h_0_(03)[P0*P1^2*P2*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	6	exact
5	M_n	536	h_0_(03)[P0*P1^2*P2^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	3	exact
5	M_n	537	h_0_(03)[P0*P1^3*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	5	exact
5	M_n	538	h_0_(03)[P0*P1^3*P2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	539	h_0_(03)[P0*P1^4]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	540	h_0_(03)[P0^2*P3^3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	4	exact
5	M_n	541	h_0_(03)[P0^2*P2*P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	3	exact
5	M_n	542	h_0_(03)[P0^2*P2^2*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	5	exact
5	M_n	543	h_0_(03)[P0^2*P2^3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	544	h_0_(03)[P0^2*P1*P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	3	exact
5	M_n	545	h_0_(03)[P0^2*P1*P2*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	3	exact
5	M_n	546	h_0_(03)[P0^2*P1*P2^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	547	h_0_(03)[P0^2*P1^2*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	5	exact
5	M_n	548	h_0_(03)[P0^2*P1^2*P2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	549	h_0_(03)[P0^2*P1^3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	550	h_0_(03)[P0^3*P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	3	exact
5	M_n	551	h_0_(03)[P0^3*P2*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	4	exact
5	M_n	552	h_0_(03)[P0^3*P2^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	553	h_0_(03)[P0^3*P1*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	4	exact
5	M_n	554	h_0_(03)[P0^3*P1*P2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	555	h_0_(03)[P0^3*P1^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	556	h_0_(03)[P0^4*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	557	h_0_(03)[P0^4*P2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
5	M_n	558	h_0_(03)[P0^4*P1]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
5	M_n	559	h_0_(03)[P0^5]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
5	M_n	560	h_0_(12)[P3^5]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
5	M_n	561	h_0_(12)[P2*P3^4]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	562	h_0_(12)[P2^2*P3^3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	563	h_0_(12)[P2^3*P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	564	h_0_(12)[P2^4*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
5	M_n	565	h_0_(12)[P2^5]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
5	M_n	566	h_0_(12)[P1*P3^4]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	2	exact
5	M_n	567	h_0_(12)[P1*P2*P3^3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	5	exact
5	M_n	568	h_0_(12)[P1*P2^2*P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	5	0	5	(1,1) tensor Sym^5(1/2,1/2)	B_lin h_0	E_n:hstar_0	5	exact
